id,dt,crystals
551,2023-11-08,3
551,2023-11-13,5
551,2023-11-20,4
551,2023-11-22,6
551,2023-11-24,1
551,2023-12-05,10
551,2023-12-07,4
551,2023-12-23,7
551,2023-12-29,0
551,2024-01-04,7
551,2024-01-06,9
551,2024-01-07,10
551,2024-01-22,10
551,2024-01-23,8
552,2023-06-09,10
552,2023-06-17,3
552,2023-06-18,9
552,2023-06-27,4
552,2023-06-29,5
552,2023-06-30,7
552,2023-07-12,0
552,2023-07-23,10
552,2023-07-25,10
552,2023-08-15,3
552,2023-08-31,9
552,2023-09-06,4
552,2023-09-07,3
552,2023-09-09,8
552,2023-09-10,0
553,2023-07-28,7
553,2023-08-17,7
553,2023-08-19,8
553,2023-08-22,9
553,2023-08-23,4
553,2023-09-04,10
553,2023-09-06,3
553,2023-09-07,1
553,2023-09-14,9
553,2023-09-15,1
553,2023-09-23,0
553,2023-09-28,0
553,2023-10-12,9
553,2023-10-27,0
553,2023-10-31,0
554,2023-10-08,5
554,2023-10-14,1
554,2023-10-20,4
554,2023-10-28,6
554,2023-11-01,10
554,2023-11-04,0
554,2023-11-12,4
554,2023-11-15,0
554,2023-11-24,1
554,2023-11-25,4
554,2023-12-01,2
554,2023-12-03,4
554,2023-12-19,7
554,2023-12-29,3
554,2024-01-09,1
555,2023-01-02,4
555,2023-01-04,4
555,2023-01-12,0
555,2023-01-15,9
555,2023-01-23,7
555,2023-01-31,1
555,2023-02-28,2
555,2023-03-02,3
555,2023-03-13,1
555,2023-03-16,6
555,2023-03-23,10
555,2023-03-29,6
555,2023-03-30,0
555,2023-04-03,0
555,2023-04-06,7
556,2023-06-06,3
556,2023-06-10,4
556,2023-06-13,0
556,2023-06-27,10
556,2023-07-10,4
556,2023-07-11,3
556,2023-07-27,3
556,2023-07-30,7
556,2023-08-03,0
556,2023-08-05,10
556,2023-08-17,0
556,2023-08-28,9
556,2023-09-03,6
556,2023-09-05,8
556,2023-09-11,7
557,2023-06-02,8
557,2023-06-07,8
557,2023-06-16,2
557,2023-06-25,5
557,2023-07-02,10
557,2023-07-12,5
557,2023-07-13,6
557,2023-07-24,2
557,2023-07-26,9
557,2023-08-04,6
557,2023-08-11,5
557,2023-08-19,7
557,2023-08-26,5
557,2023-08-27,4
557,2023-08-30,2
558,2023-04-29,7
558,2023-05-05,8
558,2023-05-20,10
558,2023-05-30,2
558,2023-06-02,0
558,2023-06-03,5
558,2023-06-09,8
558,2023-06-12,10
558,2023-06-16,2
558,2023-06-20,9
558,2023-06-26,5
558,2023-07-04,8
558,2023-07-09,10
558,2023-07-13,2
558,2023-07-23,9
559,2023-08-09,8
559,2023-08-14,10
559,2023-08-19,2
559,2023-08-22,3
559,2023-08-23,10
559,2023-08-26,5
559,2023-09-04,7
559,2023-09-10,1
559,2023-09-28,5
559,2023-10-01,5
559,2023-10-12,8
559,2023-10-14,6
559,2023-10-17,8
559,2023-10-21,10
559,2023-11-05,6
560,2023-10-24,8
560,2023-11-06,1
560,2023-11-12,7
560,2023-11-17,2
560,2023-11-21,1
560,2023-12-07,4
560,2023-12-15,3
560,2023-12-21,6
560,2024-01-05,4
560,2024-01-13,3
560,2024-01-14,8
560,2024-01-20,10
560,2024-01-23,1
560,2024-01-27,3
560,2024-01-28,0
561,2023-11-09,6
561,2023-11-10,0
561,2023-11-15,9
561,2023-11-16,4
561,2023-11-22,5
561,2023-11-30,6
561,2023-12-03,5
561,2023-12-09,3
561,2023-12-14,4
561,2023-12-22,6
561,2023-12-31,9
561,2024-01-03,9
561,2024-01-30,7
561,2024-02-02,10
561,2024-02-14,9
562,2023-12-05,1
562,2023-12-06,6
562,2023-12-07,9
562,2024-01-03,9
562,2024-01-11,5
562,2024-01-15,10
562,2024-01-20,7
562,2024-01-31,0
562,2024-02-02,6
562,2024-02-03,0
562,2024-02-08,7
562,2024-02-15,1
562,2024-02-26,7
562,2024-02-29,4
562,2024-03-07,8
563,2023-06-18,5
563,2023-06-24,4
563,2023-06-25,8
563,2023-06-26,7
563,2023-07-14,3
563,2023-07-15,9
563,2023-07-27,6
563,2023-08-01,1
563,2023-08-11,0
563,2023-08-13,10
563,2023-08-30,2
563,2023-09-02,9
563,2023-09-13,10
563,2023-09-14,0
563,2023-09-17,8
564,2023-09-02,1
564,2023-09-04,8
564,2023-09-19,7
564,2023-09-28,2
564,2023-10-01,7
564,2023-10-15,4
564,2023-10-22,2
564,2023-10-25,0
564,2023-10-30,4
564,2023-11-03,9
564,2023-11-07,5
564,2023-11-09,6
564,2023-11-18,1
564,2023-11-24,10
564,2023-11-27,2
565,2023-08-15,2
565,2023-08-20,3
565,2023-08-24,5
565,2023-09-06,10
565,2023-09-09,9
565,2023-09-15,7
565,2023-09-22,3
565,2023-10-02,7
565,2023-10-03,1
565,2023-10-15,1
565,2023-10-16,2
565,2023-11-06,2
565,2023-11-18,2
565,2023-11-21,9
565,2023-11-22,9
566,2023-08-17,7
566,2023-08-18,0
566,2023-08-28,4
566,2023-09-30,6
566,2023-10-01,8
566,2023-10-07,6
566,2023-10-09,1
566,2023-10-10,1
566,2023-10-17,1
566,2023-10-21,4
566,2023-10-23,10
566,2023-11-04,5
566,2023-11-11,7
566,2023-11-12,6
566,2023-11-13,8
567,2023-12-15,4
567,2023-12-23,7
567,2023-12-27,1
567,2023-12-29,10
567,2024-01-01,2
567,2024-01-04,9
567,2024-01-06,6
567,2024-01-12,1
567,2024-01-28,8
567,2024-02-07,0
567,2024-02-19,3
567,2024-02-21,3
567,2024-02-23,2
567,2024-03-05,4
567,2024-03-06,2
568,2023-04-21,3
568,2023-04-27,7
568,2023-05-04,3
568,2023-05-07,3
568,2023-05-24,10
568,2023-05-28,7
568,2023-05-30,7
568,2023-06-06,7
568,2023-06-09,3
568,2023-06-24,1
568,2023-06-26,2
568,2023-07-03,6
568,2023-07-14,8
568,2023-07-18,10
568,2023-07-24,10
569,2023-09-27,10
569,2023-09-28,5
569,2023-10-05,3
569,2023-10-07,4
569,2023-10-10,6
569,2023-10-20,0
569,2023-11-10,6
569,2023-11-19,0
569,2023-11-23,5
569,2023-11-27,6
569,2023-11-30,0
569,2023-12-08,3
569,2023-12-13,10
569,2023-12-24,5
569,2023-12-25,6
570,2023-09-16,8
570,2023-09-20,4
570,2023-09-28,7
570,2023-09-30,1
570,2023-10-22,6
570,2023-10-27,9
570,2023-10-31,0
570,2023-11-04,6
570,2023-11-15,1
570,2023-11-16,8
570,2023-11-17,1
570,2023-11-20,2
570,2023-11-21,10
570,2023-12-04,0
570,2023-12-05,5
571,2023-05-02,9
571,2023-05-05,8
571,2023-05-06,10
571,2023-05-08,9
571,2023-05-10,9
571,2023-05-16,10
571,2023-05-17,9
571,2023-05-26,2
571,2023-05-27,7
571,2023-05-29,5
571,2023-06-01,1
571,2023-06-04,7
571,2023-06-13,5
571,2023-06-19,8
571,2023-07-02,8
572,2023-12-12,4
572,2023-12-28,3
572,2024-01-02,5
572,2024-01-03,8
572,2024-01-05,10
572,2024-01-07,6
572,2024-01-09,4
572,2024-01-13,4
572,2024-01-14,9
572,2024-01-17,6
572,2024-02-07,10
572,2024-02-14,10
572,2024-02-18,3
572,2024-02-20,9
572,2024-02-22,2
573,2023-03-07,1
573,2023-03-09,4
573,2023-03-11,10
573,2023-03-22,3
573,2023-03-26,3
573,2023-03-31,9
573,2023-04-13,10
573,2023-04-20,5
573,2023-04-23,2
573,2023-04-24,10
573,2023-04-28,7
573,2023-05-11,5
573,2023-05-12,3
573,2023-05-15,6
573,2023-05-22,7
574,2023-05-26,1
574,2023-06-04,3
574,2023-06-10,4
574,2023-06-13,7
574,2023-06-27,7
574,2023-06-29,8
574,2023-07-08,9
574,2023-07-13,4
574,2023-07-15,8
574,2023-07-23,9
574,2023-08-02,6
574,2023-08-04,3
574,2023-08-06,4
574,2023-08-11,0
574,2023-08-25,6
575,2023-09-26,1
575,2023-09-27,4
575,2023-10-04,1
575,2023-10-06,8
575,2023-10-08,8
575,2023-10-14,4
575,2023-10-31,2
575,2023-11-06,1
575,2023-11-09,10
575,2023-11-15,6
575,2023-11-20,3
575,2023-11-22,0
575,2023-12-06,10
575,2023-12-10,9
575,2023-12-27,0
576,2023-12-07,8
576,2023-12-20,5
576,2024-01-03,3
576,2024-01-04,2
576,2024-01-05,0
576,2024-01-09,8
576,2024-01-10,9
576,2024-01-11,5
576,2024-01-18,3
576,2024-01-30,2
576,2024-02-17,6
576,2024-02-21,3
576,2024-02-23,8
576,2024-03-07,9
576,2024-03-11,0
577,2023-12-02,2
577,2023-12-03,3
577,2023-12-06,4
577,2023-12-11,1
577,2023-12-12,0
577,2023-12-19,3
577,2023-12-21,10
577,2023-12-22,4
577,2023-12-25,6
577,2024-01-12,9
577,2024-01-18,9
577,2024-01-22,6
577,2024-02-02,7
577,2024-02-07,3
577,2024-02-23,3
578,2023-11-16,3
578,2023-11-24,10
578,2023-11-26,7
578,2023-12-03,6
578,2023-12-18,8
578,2024-01-01,5
578,2024-01-02,5
578,2024-01-05,0
578,2024-01-09,7
578,2024-01-22,8
578,2024-01-31,9
578,2024-02-13,6
578,2024-02-16,7
578,2024-02-18,9
578,2024-02-19,3
579,2023-06-30,3
579,2023-07-09,4
579,2023-07-12,3
579,2023-07-17,6
579,2023-07-18,9
579,2023-07-26,7
579,2023-07-31,0
579,2023-08-05,10
579,2023-08-07,9
579,2023-08-08,3
579,2023-08-11,10
579,2023-09-05,1
579,2023-09-16,7
579,2023-09-18,0
579,2023-09-19,6
580,2023-02-19,7
580,2023-02-28,2
580,2023-03-18,2
580,2023-03-21,3
580,2023-03-22,9
580,2023-03-23,10
580,2023-04-02,8
580,2023-04-04,9
580,2023-04-06,8
580,2023-04-12,3
580,2023-04-13,0
580,2023-04-15,6
580,2023-04-20,5
580,2023-05-01,0
580,2023-05-20,3
581,2023-05-07,4
581,2023-05-11,2
581,2023-05-12,3
581,2023-05-19,6
581,2023-05-20,4
581,2023-05-21,2
581,2023-06-02,8
581,2023-06-07,1
581,2023-06-25,3
581,2023-06-27,1
581,2023-07-07,9
581,2023-07-10,0
581,2023-07-18,9
581,2023-07-29,10
581,2023-07-30,2
582,2023-12-13,2
582,2023-12-19,8
582,2023-12-20,1
582,2023-12-23,7
582,2024-01-01,8
582,2024-01-05,5
582,2024-01-10,2
582,2024-01-14,2
582,2024-01-16,8
582,2024-02-03,2
582,2024-02-09,3
582,2024-02-19,0
582,2024-02-26,5
582,2024-03-11,2
582,2024-03-18,4
583,2023-06-10,4
583,2023-06-14,7
583,2023-06-15,3
583,2023-06-24,7
583,2023-06-25,2
583,2023-06-27,1
583,2023-06-29,3
583,2023-07-08,2
583,2023-07-25,10
583,2023-07-28,9
583,2023-08-07,0
583,2023-08-11,1
583,2023-08-12,6
583,2023-08-20,2
583,2023-08-24,0
584,2023-06-01,9
584,2023-06-10,9
584,2023-06-15,6
584,2023-06-16,4
584,2023-06-23,8
584,2023-06-24,6
584,2023-06-27,2
584,2023-07-01,8
584,2023-07-02,7
584,2023-07-04,2
584,2023-07-05,0
584,2023-07-17,3
584,2023-07-21,1
584,2023-07-27,9
584,2023-07-31,5
585,2023-04-14,10
585,2023-04-15,2
585,2023-04-26,7
585,2023-05-07,9
585,2023-05-09,2
585,2023-05-20,10
585,2023-05-22,4
585,2023-05-29,6
585,2023-05-30,3
585,2023-06-03,2
585,2023-06-06,0
585,2023-06-13,3
585,2023-06-28,7
585,2023-07-17,4
585,2023-07-20,7
586,2023-03-23,10
586,2023-03-29,6
586,2023-04-02,1
586,2023-04-04,9
586,2023-04-12,4
586,2023-04-17,5
586,2023-04-23,8
586,2023-04-30,8
586,2023-05-03,7
586,2023-05-05,0
586,2023-05-07,7
586,2023-05-09,1
586,2023-05-15,5
586,2023-06-06,5
586,2023-06-16,3
587,2023-01-14,8
587,2023-01-16,5
587,2023-01-20,0
587,2023-01-25,7
587,2023-01-31,6
587,2023-02-03,5
587,2023-02-09,9
587,2023-02-16,7
587,2023-02-21,5
587,2023-03-18,9
587,2023-03-19,5
587,2023-03-25,4
587,2023-04-03,5
587,2023-04-14,0
587,2023-04-18,8
588,2023-01-28,1
588,2023-02-08,2
588,2023-03-20,6
588,2023-03-21,5
588,2023-03-27,10
588,2023-03-29,7
588,2023-03-30,10
588,2023-04-04,4
588,2023-04-06,2
588,2023-04-08,2
588,2023-04-19,3
588,2023-04-27,1
588,2023-04-29,9
588,2023-05-01,6
588,2023-05-03,4
589,2023-05-06,1
589,2023-05-07,2
589,2023-05-11,0
589,2023-05-23,4
589,2023-05-25,7
589,2023-05-30,1
589,2023-06-01,3
589,2023-06-03,7
589,2023-06-07,2
589,2023-06-13,10
589,2023-06-25,7
589,2023-06-28,1
589,2023-06-29,1
589,2023-07-15,10
589,2023-07-17,7
590,2023-10-04,2
590,2023-10-12,10
590,2023-10-13,10
590,2023-10-14,9
590,2023-10-18,8
590,2023-10-31,10
590,2023-11-07,4
590,2023-11-10,9
590,2023-11-11,3
590,2023-11-13,3
590,2023-11-18,0
590,2023-11-20,6
590,2023-11-25,7
590,2023-12-03,4
590,2023-12-04,5
591,2023-11-15,1
591,2023-11-22,8
591,2023-11-27,8
591,2023-11-28,5
591,2023-12-07,6
591,2023-12-10,6
591,2023-12-11,6
591,2023-12-17,9
591,2023-12-30,5
591,2024-01-07,4
591,2024-01-11,1
591,2024-01-13,3
591,2024-01-19,2
591,2024-01-23,9
591,2024-02-09,7
592,2023-02-10,3
592,2023-02-14,7
592,2023-02-15,7
592,2023-02-22,6
592,2023-02-26,9
592,2023-03-18,3
592,2023-03-19,6
592,2023-03-21,6
592,2023-03-26,3
592,2023-03-30,4
592,2023-04-01,3
592,2023-04-03,9
592,2023-04-08,2
592,2023-05-02,5
592,2023-05-17,2
593,2023-08-23,2
593,2023-09-01,0
593,2023-09-02,0
593,2023-09-03,7
593,2023-09-10,2
593,2023-10-02,0
593,2023-10-09,2
593,2023-10-15,4
593,2023-10-24,5
593,2023-10-30,10
593,2023-11-05,10
593,2023-11-06,5
593,2023-11-12,10
593,2023-11-19,9
593,2023-11-24,1
594,2023-08-01,9
594,2023-08-05,4
594,2023-08-06,9
594,2023-08-11,8
594,2023-08-13,1
594,2023-08-14,9
594,2023-08-22,4
594,2023-08-25,2
594,2023-09-04,1
594,2023-09-09,7
594,2023-09-12,9
594,2023-09-20,4
594,2023-10-02,2
594,2023-10-14,10
594,2023-10-18,8
595,2023-11-23,4
595,2023-12-01,4
595,2023-12-09,10
595,2023-12-17,6
595,2023-12-25,6
595,2024-01-01,3
595,2024-01-03,4
595,2024-01-08,10
595,2024-01-15,5
595,2024-01-18,3
595,2024-01-21,3
595,2024-01-23,7
595,2024-02-04,2
595,2024-02-12,2
595,2024-02-15,0
596,2023-10-29,5
596,2023-10-31,9
596,2023-11-01,3
596,2023-11-04,7
596,2023-11-06,6
596,2023-11-07,6
596,2023-11-09,1
596,2023-11-10,10
596,2023-11-27,10
596,2023-12-03,10
596,2023-12-18,8
596,2024-01-05,9
596,2024-01-18,4
596,2024-01-22,3
596,2024-01-28,7
597,2023-04-14,6
597,2023-04-16,5
597,2023-04-18,7
597,2023-04-30,2
597,2023-05-03,5
597,2023-05-04,6
597,2023-05-12,10
597,2023-05-24,5
597,2023-05-26,9
597,2023-05-29,2
597,2023-05-30,0
597,2023-06-08,2
597,2023-06-12,4
597,2023-07-02,6
597,2023-07-03,1
598,2023-12-27,0
598,2023-12-28,10
598,2024-01-09,5
598,2024-01-10,5
598,2024-01-15,9
598,2024-01-17,5
598,2024-01-22,5
598,2024-01-27,0
598,2024-02-03,1
598,2024-02-14,7
598,2024-02-23,8
598,2024-02-24,3
598,2024-02-26,3
598,2024-03-09,2
598,2024-03-24,5
599,2023-07-21,7
599,2023-08-10,9
599,2023-08-20,8
599,2023-09-04,4
599,2023-09-09,8
599,2023-09-18,7
599,2023-09-21,0
599,2023-09-29,4
599,2023-10-02,5
599,2023-10-08,0
599,2023-10-11,6
599,2023-10-17,9
599,2023-10-18,10
599,2023-10-19,1
599,2023-10-22,7
600,2023-09-15,4
600,2023-10-09,6
600,2023-10-10,4
600,2023-10-14,0
600,2023-10-19,8
600,2023-10-21,3
600,2023-11-03,0
600,2023-11-07,3
600,2023-11-09,7
600,2023-11-23,3
600,2023-11-24,6
600,2023-11-25,0
600,2023-11-27,6
600,2023-12-03,0
600,2023-12-05,1
601,2023-07-26,3
601,2023-07-30,8
601,2023-08-28,10
601,2023-09-01,8
601,2023-09-15,4
601,2023-09-25,1
601,2023-09-26,3
601,2023-09-30,6
601,2023-10-01,8
601,2023-10-06,5
601,2023-10-08,2
601,2023-10-13,8
601,2023-10-16,10
601,2023-10-25,3
601,2023-10-30,0
602,2023-05-07,4
602,2023-05-15,10
602,2023-05-17,4
602,2023-05-21,6
602,2023-05-26,2
602,2023-06-05,6
602,2023-06-07,3
602,2023-06-16,2
602,2023-06-28,5
602,2023-07-05,1
602,2023-07-26,4
602,2023-07-28,4
602,2023-07-31,8
602,2023-08-06,8
602,2023-08-08,10
603,2023-03-17,8
603,2023-03-25,7
603,2023-03-26,8
603,2023-03-31,1
603,2023-04-01,7
603,2023-04-05,10
603,2023-04-08,9
603,2023-04-16,4
603,2023-04-20,1
603,2023-04-29,5
603,2023-05-13,1
603,2023-05-20,5
603,2023-06-22,2
603,2023-06-23,6
603,2023-06-24,3
604,2023-12-04,7
604,2023-12-10,10
604,2023-12-13,5
604,2023-12-20,0
604,2023-12-22,5
604,2023-12-26,6
604,2024-01-03,6
604,2024-01-14,1
604,2024-02-06,8
604,2024-02-08,6
604,2024-02-09,3
604,2024-02-19,2
604,2024-02-28,3
604,2024-03-03,9
604,2024-03-09,10
605,2023-12-27,5
605,2024-01-17,3
605,2024-01-29,0
605,2024-02-06,0
605,2024-02-15,7
605,2024-02-18,3
605,2024-02-20,0
605,2024-02-28,9
605,2024-03-03,5
605,2024-03-10,0
605,2024-03-12,10
605,2024-03-17,5
605,2024-03-23,10
605,2024-03-26,5
605,2024-03-27,6
606,2023-01-03,8
606,2023-01-13,8
606,2023-01-15,5
606,2023-01-17,1
606,2023-01-20,9
606,2023-02-12,0
606,2023-03-03,10
606,2023-03-04,5
606,2023-03-07,3
606,2023-03-10,4
606,2023-03-15,8
606,2023-03-19,6
606,2023-03-20,4
606,2023-04-08,0
606,2023-04-11,1
607,2023-03-03,4
607,2023-03-05,4
607,2023-03-13,6
607,2023-03-15,0
607,2023-03-29,0
607,2023-03-31,4
607,2023-04-03,5
607,2023-04-08,2
607,2023-04-11,1
607,2023-04-13,2
607,2023-04-17,8
607,2023-04-28,9
607,2023-05-02,9
607,2023-05-20,1
607,2023-05-24,5
608,2023-08-12,4
608,2023-08-16,8
608,2023-08-18,8
608,2023-08-20,1
608,2023-08-21,8
608,2023-08-29,9
608,2023-09-02,8
608,2023-09-04,4
608,2023-09-08,8
608,2023-09-10,10
608,2023-09-15,4
608,2023-09-17,1
608,2023-10-18,6
608,2023-10-19,0
608,2023-11-12,4
609,2023-04-23,7
609,2023-04-28,5
609,2023-04-29,6
609,2023-05-01,8
609,2023-05-04,1
609,2023-05-05,4
609,2023-05-06,2
609,2023-05-10,9
609,2023-05-27,8
609,2023-06-04,3
609,2023-06-15,1
609,2023-06-23,5
609,2023-07-07,2
609,2023-07-16,2
609,2023-07-26,10
610,2023-04-03,6
610,2023-04-14,0
610,2023-04-17,10
610,2023-04-22,8
610,2023-04-28,4
610,2023-05-01,9
610,2023-05-31,3
610,2023-06-05,7
610,2023-06-12,8
610,2023-06-20,3
610,2023-06-27,0
610,2023-06-29,6
610,2023-06-30,3
610,2023-07-03,9
610,2023-07-04,10
611,2024-01-07,6
611,2024-01-09,4
611,2024-01-16,10
611,2024-01-23,9
611,2024-01-26,7
611,2024-01-28,0
611,2024-01-29,1
611,2024-02-05,6
611,2024-02-10,9
611,2024-02-12,3
611,2024-02-13,4
611,2024-02-28,2
611,2024-03-06,9
611,2024-03-07,2
611,2024-03-10,10
612,2023-09-28,4
612,2023-10-02,1
612,2023-10-08,9
612,2023-10-09,0
612,2023-10-10,10
612,2023-10-20,3
612,2023-10-22,1
612,2023-10-24,0
612,2023-11-12,6
612,2023-12-06,1
612,2023-12-17,5
612,2023-12-19,3
612,2023-12-23,7
612,2023-12-25,2
612,2023-12-27,2
613,2023-09-10,3
613,2023-09-13,6
613,2023-09-20,5
613,2023-09-30,3
613,2023-10-06,10
613,2023-10-12,10
613,2023-10-13,3
613,2023-10-17,7
613,2023-10-21,7
613,2023-10-31,4
613,2023-11-15,6
613,2023-11-16,0
613,2023-11-18,4
613,2023-11-21,0
613,2023-11-26,6
614,2023-02-02,0
614,2023-02-09,7
614,2023-02-13,8
614,2023-02-15,1
614,2023-02-17,9
614,2023-02-21,7
614,2023-03-02,5
614,2023-03-03,4
614,2023-03-04,10
614,2023-03-19,3
614,2023-03-21,7
614,2023-03-25,3
614,2023-03-26,4
614,2023-04-03,7
614,2023-05-01,6
615,2023-10-15,1
615,2023-10-30,4
615,2023-10-31,5
615,2023-11-02,8
615,2023-11-10,4
615,2023-11-12,1
615,2023-11-16,4
615,2023-12-01,10
615,2023-12-08,8
615,2023-12-13,4
615,2023-12-14,6
615,2023-12-17,0
615,2023-12-22,1
615,2024-01-03,9
615,2024-01-20,1
616,2023-05-08,0
616,2023-05-27,5
616,2023-05-31,8
616,2023-06-07,6
616,2023-06-08,9
616,2023-06-09,5
616,2023-06-13,0
616,2023-07-10,7
616,2023-07-14,3
616,2023-07-18,2
616,2023-07-20,1
616,2023-07-25,4
616,2023-07-27,6
616,2023-08-01,4
616,2023-08-12,4
617,2023-03-09,5
617,2023-03-16,5
617,2023-03-29,7
617,2023-04-04,3
617,2023-04-14,8
617,2023-04-18,5
617,2023-04-21,7
617,2023-04-24,3
617,2023-05-03,6
617,2023-05-15,8
617,2023-05-18,0
617,2023-05-20,1
617,2023-05-22,1
617,2023-05-23,9
617,2023-05-28,2
618,2023-08-27,3
618,2023-08-31,3
618,2023-09-04,5
618,2023-09-08,1
618,2023-09-17,0
618,2023-09-19,4
618,2023-09-20,0
618,2023-10-13,9
618,2023-10-17,6
618,2023-10-20,1
618,2023-10-29,4
618,2023-10-31,10
618,2023-11-17,9
618,2023-11-21,7
618,2023-11-24,3
619,2023-03-15,8
619,2023-03-21,2
619,2023-03-25,10
619,2023-04-09,0
619,2023-04-11,7
619,2023-04-14,3
619,2023-04-22,6
619,2023-05-09,5
619,2023-05-17,1
619,2023-05-25,1
619,2023-05-27,8
619,2023-05-29,9
619,2023-06-06,3
619,2023-06-13,9
619,2023-06-15,4
620,2023-08-26,10
620,2023-08-28,4
620,2023-08-29,3
620,2023-09-07,2
620,2023-09-16,2
620,2023-10-09,3
620,2023-10-10,0
620,2023-10-19,2
620,2023-10-22,3
620,2023-11-05,3
620,2023-11-07,3
620,2023-11-14,2
620,2023-11-23,4
620,2023-11-28,7
620,2023-11-30,0
621,2023-12-12,6
621,2023-12-23,2
621,2023-12-25,1
621,2024-01-03,2
621,2024-01-05,7
621,2024-01-15,6
621,2024-01-23,0
621,2024-02-03,2
621,2024-02-25,5
621,2024-02-26,0
621,2024-03-01,8
621,2024-03-04,2
621,2024-03-09,10
621,2024-03-13,6
621,2024-03-14,1
622,2023-10-08,8
622,2023-10-09,10
622,2023-10-12,8
622,2023-10-18,9
622,2023-10-19,9
622,2023-10-20,5
622,2023-10-26,7
622,2023-10-28,2
622,2023-11-02,9
622,2023-11-21,8
622,2023-11-23,10
622,2023-12-04,9
622,2023-12-27,3
622,2023-12-29,7
622,2024-01-04,6
623,2023-10-16,8
623,2023-11-05,7
623,2023-11-08,1
623,2023-11-10,9
623,2023-11-16,1
623,2023-11-18,2
623,2023-11-20,0
623,2023-11-23,3
623,2023-12-01,8
623,2023-12-04,1
623,2023-12-09,8
623,2023-12-30,7
623,2023-12-31,6
623,2024-01-15,10
623,2024-01-20,9
624,2023-11-07,1
624,2023-11-10,5
624,2023-11-17,8
624,2023-11-18,8
624,2023-11-24,1
624,2023-11-30,4
624,2023-12-01,4
624,2024-01-05,5
624,2024-01-06,8
624,2024-01-08,2
624,2024-01-09,2
624,2024-01-10,0
624,2024-01-17,6
624,2024-01-31,7
624,2024-02-03,3
625,2023-06-21,5
625,2023-06-22,7
625,2023-06-23,2
625,2023-06-29,10
625,2023-06-30,4
625,2023-07-10,5
625,2023-08-05,0
625,2023-08-07,0
625,2023-08-17,0
625,2023-08-20,0
625,2023-08-30,10
625,2023-09-01,0
625,2023-09-09,0
625,2023-09-12,1
625,2023-09-14,5
626,2023-08-22,10
626,2023-08-25,9
626,2023-08-27,0
626,2023-09-05,2
626,2023-09-08,5
626,2023-10-01,5
626,2023-10-10,6
626,2023-10-15,10
626,2023-10-22,1
626,2023-10-28,8
626,2023-11-04,10
626,2023-11-05,4
626,2023-11-11,4
626,2023-11-18,4
626,2023-11-19,2
627,2023-11-19,4
627,2023-11-20,8
627,2023-11-28,9
627,2023-11-29,0
627,2023-12-02,5
627,2023-12-16,6
627,2024-01-10,7
627,2024-01-11,0
627,2024-01-15,8
627,2024-01-18,6
627,2024-01-22,7
627,2024-01-25,0
627,2024-02-03,0
627,2024-02-15,9
627,2024-02-16,0
628,2023-09-16,6
628,2023-09-27,6
628,2023-10-05,9
628,2023-10-17,1
628,2023-10-19,3
628,2023-10-21,6
628,2023-10-29,2
628,2023-10-30,4
628,2023-11-01,8
628,2023-11-03,3
628,2023-11-21,5
628,2023-11-22,5
628,2023-12-06,10
628,2023-12-09,0
628,2023-12-17,5
629,2023-08-12,9
629,2023-08-13,8
629,2023-08-28,7
629,2023-09-02,9
629,2023-09-06,5
629,2023-09-15,0
629,2023-09-24,9
629,2023-09-28,10
629,2023-10-06,8
629,2023-10-16,2
629,2023-10-19,2
629,2023-10-23,1
629,2023-10-26,0
629,2023-11-06,4
629,2023-11-08,0
630,2023-10-08,3
630,2023-10-23,8
630,2023-10-30,3
630,2023-11-09,6
630,2023-11-10,3
630,2023-11-27,8
630,2023-12-07,10
630,2023-12-10,1
630,2023-12-14,6
630,2023-12-17,4
630,2023-12-18,3
630,2023-12-27,2
630,2023-12-29,10
630,2024-01-09,1
630,2024-01-10,2
631,2023-09-07,2
631,2023-09-23,0
631,2023-09-24,3
631,2023-09-25,6
631,2023-10-07,2
631,2023-10-08,5
631,2023-10-22,8
631,2023-10-29,6
631,2023-11-04,3
631,2023-11-07,1
631,2023-11-10,4
631,2023-11-11,4
631,2023-11-14,1
631,2023-11-17,7
631,2023-11-18,0
632,2023-03-28,10
632,2023-04-12,2
632,2023-04-15,4
632,2023-04-21,3
632,2023-04-29,0
632,2023-05-05,10
632,2023-05-07,1
632,2023-05-09,7
632,2023-05-11,6
632,2023-05-13,4
632,2023-05-31,6
632,2023-06-11,4
632,2023-06-17,4
632,2023-06-23,8
632,2023-06-27,9
633,2023-09-03,2
633,2023-09-14,7
633,2023-09-23,9
633,2023-09-29,0
633,2023-10-01,10
633,2023-10-06,5
633,2023-10-13,0
633,2023-10-18,4
633,2023-11-04,10
633,2023-11-06,10
633,2023-11-07,0
633,2023-11-11,4
633,2023-11-29,3
633,2023-12-03,3
633,2023-12-08,3
634,2023-09-01,1
634,2023-09-03,1
634,2023-09-06,9
634,2023-09-12,7
634,2023-09-14,8
634,2023-09-16,7
634,2023-09-20,1
634,2023-09-28,8
634,2023-10-03,0
634,2023-10-08,9
634,2023-10-25,3
634,2023-11-02,3
634,2023-11-17,9
634,2023-11-20,1
634,2023-11-24,10
635,2023-05-17,9
635,2023-05-18,8
635,2023-05-22,7
635,2023-05-23,5
635,2023-05-30,6
635,2023-06-07,1
635,2023-06-09,7
635,2023-06-10,8
635,2023-06-23,6
635,2023-07-03,8
635,2023-07-04,8
635,2023-07-15,0
